date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2008-02-15,-1.9,-6.85,-5.7,-9.5,,-18,100,84.9,86,72,-2.4,-9,-7.7,-13,35,19.83,21,7,50,28,102.78,102.19,102.01,101.25,98.62,98.08,97.94,97.25,15000,11995.8,8650,2300,,,,,23.7,0,0,0,0,0,0,0,38,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-14,-1.3,-4.71,-4.75,-8.2,,-14,98,87.5,83,68,-3.6,-6.5,-6.5,-9.5,37,19.42,22,7,50,20,101.99,101.68,101.62,101.25,97.89,97.62,97.58,97.26,15000,14475,12350,9700,,,,,22.8,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-13,-5.5,-7.99,-7.5,-9.5,,-17,100,93.3,92.5,85,-7.7,-8.9,-9,-10.3,26,12.92,15,4,37,31,101.57,101.09,101.08,100.59,97.48,97.01,97.01,96.53,15000,13708.3,8950,2900,,,,,25.5,0,0,0,0,0,0,0,37,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-12,-5.5,-11.64,-15.25,-25,,-25,75,58.8,44.5,14,-19.5,-25.7,-25.8,-32,33,16.33,16.5,0,48,7,103.15,101.88,101.88,100.61,98.85,97.98,97.72,96.58,15000,8258.3,7800,600,,,,,33.2,0,0,0,0,10.3,0,11.5,28,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-11,-11.3,-15.4,-15.6,-19.9,,-32,81,71.3,73.5,66,-15.3,-19.4,-19.6,-23.8,35,23.12,22,9,48,25,103.12,102.81,102.75,102.38,98.85,98.54,98.47,98.09,15000,15000,15000,15000,,,,,33.6,0,0,0,0,0,0,0,28,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-10,-1.9,-12.12,-9.94,-18,,-30,96,74.7,77,58,-3.3,-15.8,-13.1,-22.8,56,37.46,33.5,11,82,27,102.35,101.22,101.28,100.21,98.06,97.06,97.15,96.24,15000,6583.3,8150,1300,,,,,27.9,0,0,0,0,0.8,0,1,27,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-09,1,-0.53,-0.55,-2.1,,-8,100,96.3,90.5,81,1,-1.2,-1.8,-4.5,33,19.08,20,7,56,23,101.42,100.74,100.88,100.33,97.42,96.78,96.92,96.41,12900,4908.3,6850,800,,,,,18.6,0,0,0,0,5,0,4,30,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-08,-1.2,-3.14,-3.3,-5.4,,-11,96,87.7,85,74,-2.5,-4.9,-4.9,-7.3,20,9.17,10,0,,,101.54,101.43,101.43,101.32,97.53,97.41,97.42,97.31,15000,8775,8300,1600,,,,,21.3,0,0,0,0,4.4,0,5.2,27,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-07,-4.4,-6.83,-8.55,-12.7,,-17,93,82.2,83,73,-7.2,-9.4,-10.2,-13.1,19,13.42,13,7,33,36,101.52,101.15,100.92,100.33,97.46,97.08,96.88,96.3,15000,13525,8150,1300,,,,,26.6,0,0,0,0,1,0,1.2,28,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-06,-0.6,-2.29,-3.5,-6.4,,-12,99,92.6,92.5,86,-0.7,-3.3,-3.5,-6.2,46,24.12,28.5,11,65,8,100.94,100.42,100.35,99.76,96.97,96.45,96.39,95.8,15000,6158.3,7750,500,,,,,21.5,0,0,0,0,16.2,0,15.6,17,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-05,5,1.22,2.75,0.5,,-4,100,89.6,59,18,2.6,-2,-10.7,-23.9,28,9.83,14,0,35,28,101.4,101.07,101.06,100.72,97.43,97.1,97.11,96.78,15000,5612.5,7600,200,,,,,15.2,0,0,0,0,17.8,7.2,10.2,8,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-04,1.1,-0.35,-0.75,-2.6,,-8,94,86.9,84.5,75,0.1,-2.3,-2.5,-5,30,20.38,18,6,46,8,102.56,101.97,101.81,101.05,98.5,97.96,97.8,97.1,9700,6254.2,5500,1300,,,,,18.8,0,0,0,0,10,15.4,0,17,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-03,-0.4,-1.74,-1.65,-2.9,,-7,93,83.3,83,73,-3.6,-4.2,-4.3,-5.1,19,6.38,9.5,0,,,102.62,102.36,102.34,102.05,98.58,98.32,98.3,98.01,15000,9383.3,8800,2600,,,,,19.6,0,0,0,0,0,0,1.2,16,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-02,-0.9,-2.08,-1.9,-2.9,,-9,91,86,85,79,-2.2,-4.1,-4,-5.7,24,16.38,16.5,9,37,28,102.15,101.97,101.74,101.34,98.12,97.94,97.74,97.35,15000,11029.2,9900,4800,,,,,19.9,0,0,0,0,0.5,0,0,17,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-01,-0.5,-2.37,-2.95,-5.4,,-13,96,82.4,82,68,-1.2,-5,-4.9,-8.6,37,22.62,21.5,6,52,9,102.82,101.51,101.81,100.8,98.71,97.49,97.77,96.84,15000,4650,7800,600,,,,,20.9,0,0,0,0,10.5,0,12.6,7,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-31,-4.9,-8.64,-9.1,-13.3,,-20,82,70,67,52,-9.6,-13.2,-12.6,-15.6,26,13.12,15,4,37,7,103.7,103.32,103.17,102.64,99.5,99.14,98.97,98.45,15000,13095.8,8550,2100,,,,,27.1,0,0,0,0,0,0,7.4,1,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-30,8,-7.24,-1.75,-11.5,,-24,100,72.3,79.5,59,7.5,-11.5,-4.5,-16.6,63,44.33,44.5,26,89,23,102.58,100.52,100.28,97.97,98.39,96.47,96.31,94.23,15000,9387.5,8000,1000,,,,,19.8,0,0,0,0,2,0,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-29,6.4,3.64,3.7,1,,,95,76.5,74.5,54,4.1,-0.3,-0.1,-4.3,26,20.33,20.5,15,44,20,100.71,99.78,99.6,98.49,96.78,95.92,95.74,94.7,15000,8645.8,7650,300,,,,,14.3,0,0,0,0,6.5,6.8,0,9,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-28,1.2,-3.32,-4.55,-10.3,,-9,94,81.3,78,62,-4.2,-6.2,-7.8,-11.5,22,12.12,11,0,,,102.36,101.81,101.58,100.8,98.19,97.77,97.53,96.86,11300,6804.2,6200,1100,,,,,22.6,0,0,0,0,1,2,0,12,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-27,-0.6,-6.4,-7,-13.4,,-13,100,88.2,87.5,75,-4.6,-8.1,-9.8,-15,6,2.67,3,0,,,102.42,102.03,102.08,101.75,98.22,97.94,97.94,97.66,8000,4066.7,4000,0,,,,,25,0,0,0,0,1,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-26,-5.5,-8.65,-9.55,-13.6,,-17,93,83,78,63,-7.1,-11,-11.4,-15.8,11,4.96,5.5,0,,,102.64,102.2,102.24,101.83,98.43,98.07,98.09,97.75,15000,8608.3,7900,800,,,,,27.6,0,0,0,0,1,0,3,14,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-25,-8.3,-11.05,-10.95,-13.6,,-24,85,77.3,76.5,68,-12.6,-14.3,-14.1,-15.5,37,23.29,21.5,6,50,26,102.87,102.76,102.76,102.65,98.64,98.56,98.54,98.44,15000,15000,15000,15000,,,,,28.9,0,0,0,0,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-24,-7.6,-10.17,-11.7,-15.8,,-18,100,77.8,76.5,53,-11.8,-13.5,-13.8,-15.9,24,11.42,12,0,46,3,102.71,102.12,102.17,101.62,98.54,97.96,98.01,97.47,15000,10000,8550,2100,,,,,29.7,0,0,0,0,0.5,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-23,-8.3,-9.36,-9.19,-10.1,,-19,86,75.9,76,66,-11.7,-12.9,-12.9,-14.2,33,22.38,21,9,48,23,101.87,101.67,101.63,101.39,97.73,97.55,97.51,97.28,15000,11312.5,8650,2300,,,,,27.2,0,0,0,0,0,0,0.8,14,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-22,-1.3,-6.15,-5.45,-9.6,,-18,91,81.2,80,69,-3.2,-8.9,-8.1,-13,32,19.67,19,6,52,27,102.64,101.5,101.72,100.8,98.47,97.43,97.65,96.83,15000,8641.7,7750,500,,,,,23.4,0,0,0,0,3,0,3,10,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-21,-8.9,-11.18,-11.35,-13.8,,-24,89,76.4,76.5,64,-11.1,-14.5,-14,-16.9,32,19.88,16,0,41,25,103.94,103.51,103.38,102.81,99.69,99.28,99.16,98.62,15000,13304.2,9900,4800,,,,,29.4,0,0,0,0,0,0,5.6,4,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-20,-11.1,-13.43,-13.2,-15.3,,-26,81,76,73,65,-15.5,-16.8,-16.8,-18.1,43,28.25,31,19,65,27,103.3,102.52,102.62,101.94,99.05,98.29,98.39,97.72,15000,14158.3,10700,6400,,,,,31.2,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-19,-4.1,-8.99,-9.25,-14.4,,-24,84,74.7,72.5,61,-7.1,-12.7,-12.1,-17,41,28.25,28,15,54,25,102,101.72,101.69,101.37,97.8,97.6,97.57,97.33,15000,12429.2,8150,1300,,,,,27.2,0,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-18,0.8,-4.9,-3.05,-6.9,,-16,82,69.8,69,56,-2.2,-9.6,-7.5,-12.9,44,29.75,30.5,17,76,23,101.7,101.25,101.04,100.39,97.62,97.21,97.04,96.46,15000,11037.5,8650,2300,,,,,21.1,0,0,0,0,0.5,0,0.4,5,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-17,1.3,-1.25,-1.95,-5.2,,-8,94,82.7,82.5,71,-0.4,-3.8,-3.4,-6.3,28,14.38,17.5,7,44,2,102.42,101.58,101.45,100.48,98.36,97.58,97.46,96.55,15000,10191.7,8650,2300,,,,,19.9,0,0,0,0,1.5,0,1.4,3,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-16,-2.1,-4.43,-5.4,-8.7,,-11,92,83.5,82,72,-5.5,-6.8,-7.7,-9.8,19,9.38,9.5,0,,,102.76,102.58,102.49,102.22,98.68,98.5,98.39,98.1,15000,14400,11500,8000,,,,,23.4,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-15,-0.7,-2.47,-4.3,-7.9,,-9,89,83.1,83,77,-2.9,-5,-5.7,-8.4,20,12.87,13.5,7,,,102.18,101.39,101.58,100.98,98.09,97.38,97.54,97,15000,11534.8,8800,2600,,,,,22.3,0,0,0,0,1,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-14,0.2,-0.52,-0.75,-1.7,,-7,97,91.5,92,87,-0.4,-1.7,-1.9,-3.5,20,13.83,12,4,,,101.11,101.01,101.02,100.93,97.12,97.05,97.05,96.97,12900,6729.2,8150,3400,,,,,18.8,0,0,0,0,2,0,0.4,5,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-13,2.5,-0.01,-0.7,-3.9,,-7,99,82.7,80.5,62,-0.2,-2.7,-2.3,-4.4,28,16.7,16,4,,,102.17,101.69,101.61,101.05,98.12,97.7,97.61,97.09,15000,6282.6,8050,1100,,,,,18.7,0,0,0,0,1.5,0,5.2,0,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-12,2.5,0.44,-0.64,-3.8,,-5,94,80,78.5,63,-0.9,-2.7,-3.1,-5.3,24,12.04,12,0,32,26,102.16,101.76,101.64,101.12,98.13,97.78,97.64,97.16,15000,9900,9500,4000,,,,,18.6,0,0,0,0,0.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-11,5.5,2.31,3.05,0.6,,,99,81.1,83.5,68,2.7,-0.7,-0.6,-3.8,43,27.42,21.5,0,65,24,101.02,100.07,100.26,99.5,97.07,96.18,96.37,95.67,15000,11975,7750,500,,,,,14.9,0,0,0,0,3,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-10,3.2,0.28,0.25,-2.7,,-4,92,83.8,81.5,71,-0.6,-2.2,-2.3,-4,43,15.58,21.5,0,59,7,102.29,101.69,101.28,100.27,98.26,97.71,97.31,96.35,15000,13366.7,9900,4800,,,,,17.8,0,0,0,0,0.5,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-09,11,3.99,5.45,-0.1,,-4,98,77.9,78,58,10.6,0.3,3.5,-3.5,57,33.83,34,11,91,22,102.07,100.91,100.56,99.06,98.07,97.01,96.69,95.32,15000,13666.7,8650,2300,,,,,12.6,0,0.4,0,0,19,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-08,13,11.05,11,9,,,99,92.2,92,85,10.9,10.2,10.3,9.7,33,21.29,21,9,46,20,101.39,100.84,100.64,99.89,97.54,97.04,96.83,96.12,15000,13475,10300,5600,,,,,7,0,6,4,1,11.5,35.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-07,13.6,9.58,10.25,6.9,,,100,100,100,100,7.2,7.2,7.2,7.2,28,19.71,20.5,13,44,21,101.68,101.44,101.47,101.27,97.82,97.6,97.63,97.44,15000,5320.8,7600,200,,,,,7.8,0,5.2,3.2,0.2,1,1.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-06,7.2,3.65,4.5,1.8,,,100,86.9,88.5,77,4.8,1.6,1.6,-1.6,19,14,15,11,,,101.8,101.63,101.58,101.36,97.85,97.69,97.67,97.48,600,316.7,400,200,,,,,13.5,0,0,0,0,2.5,5.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-05,2.5,0.35,-0.3,-3.1,,-8,99,81.7,84,69,1.7,-2.5,-2.9,-7.4,28,18,19.5,11,39,21,102.42,101.95,102.07,101.72,98.36,97.96,98.06,97.75,15000,10187.5,7800,600,,,,,18.3,0,0,0,0,0.5,12.8,0,4,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-04,-2.9,-5.3,-5.55,-8.2,,-17,82,74.2,75,68,-7.8,-9.2,-9.3,-10.8,37,19.5,21.5,6,56,21,103.04,102.82,102.76,102.49,98.89,98.71,98.65,98.42,15000,15000,15000,15000,,,,,23.6,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-03,-6.9,-11.97,-12.95,-19,,-24,94,82.7,82.5,71,-9.5,-14.4,-14.2,-19,43,14.42,21.5,0,61,21,104.2,103.76,103.66,103.12,99.88,99.51,99.41,98.95,15000,14691.7,12350,9700,,,,,30.9,0,0,0,0,0,0,0,17,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-02,-8.4,-13.05,-13.64,-18.9,,-22,99,76.8,79,59,-12.2,-16.4,-15.4,-18.6,30,14.58,17,4,33,34,103.69,102.91,102.73,101.76,99.37,98.67,98.51,97.65,15000,14912.5,13950,12900,,,,,31.6,0,0,0,0,0,0,0,17,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-01,0.1,-2.5,-4.2,-8.5,,-15,100,84.4,87,74,-0.5,-4.8,-5.8,-11,32,22.58,21.5,11,44,7,101.71,100.9,101.02,100.34,97.62,96.91,97.01,96.4,15000,8062.5,7650,300,,,,,22.2,0,0,0,0,4.5,0.6,2,15,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,-1,-3.12,-4.25,-7.5,,-10,95,87,86.5,78,-3.9,-5,-5.7,-7.4,17,9.96,10.5,4,,,101.67,101.43,101.39,101.12,97.64,97.41,97.38,97.11,12900,5966.7,6700,500,,,,,22.2,0,0,0,0,1.5,0,12,2,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-30,-1.5,-2.33,-2.45,-3.4,,-8,95,75.7,79.5,64,-4,-6.1,-5.9,-7.8,19,8.33,11.5,4,,,102.16,101.78,101.66,101.16,98.12,97.76,97.64,97.15,15000,13075,8300,1600,,,,,20.4,0,0,0,0,0.5,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-29,2.4,0.13,0.29,-1.8,,-7,86,76,74.5,63,0.3,-3.6,-2.9,-6,43,27,26,9,59,23,102.07,101.45,101.35,100.62,98.04,97.47,97.38,96.71,15000,13925,10700,6400,,,,,17.7,0,0,0,0,0.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-28,2.8,-0.28,-0.4,-3.6,,-6,99,87.3,88.5,78,0.2,-2.2,-1.8,-3.8,41,17.33,20.5,0,57,8,102.69,101.9,101.64,100.58,98.64,97.9,97.64,96.65,15000,12150,8700,2400,,,,,18.4,0,0,0,0,5,5.6,0,1,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-27,1.1,0.2,0.2,-0.7,,-7,99,86.4,85,71,0,-1.8,-2,-4.1,26,16.33,13,0,44,27,102.12,101.52,101.68,101.23,98.12,97.54,97.69,97.27,15000,5479.2,7650,300,,,,,17.8,0,0,0,0,2.5,0.9,0,1,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-26,-0.1,-3.85,-3.45,-6.8,,-10,97,94.4,92.5,88,-1.6,-4.6,-4.5,-7.4,20,8.21,10,0,,,102.47,102.17,102.08,101.68,98.36,98.11,98.02,97.68,9700,2287.5,4950,200,,,,,21.4,0,0,0,0,0.5,0,0.8,0,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-25,-2.4,-2.99,-3.55,-4.7,,-10,96,86.5,86.5,77,-4.3,-4.9,-5.2,-6.2,28,16.04,16,4,37,22,102.51,102.35,102.25,101.98,98.45,98.3,98.19,97.94,15000,11275,9500,4000,,,,,21.6,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-24,-2.9,-4.33,-4.5,-6.1,,-16,89,83.8,85,81,-5.3,-6.7,-6.8,-8.2,48,31.54,33.5,19,67,22,101.96,101.24,101.31,100.67,97.92,97.21,97.28,96.64,12900,7191.7,6950,1000,,,,,22.5,0,0,0,0,0,0,0.4,6,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-23,6.9,1.09,0.25,-6.4,,-15,100,79,80,60,4.9,-2.2,-3.4,-11.7,48,29.67,32.5,17,83,24,101.64,100.63,100.82,100,97.7,96.7,96.91,96.13,15000,11904.2,9200,3400,,,,,17.8,0,0,0,0,14.5,10.8,2,8,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-22,4.3,2.4,2.7,1.1,,,89,78.2,77,65,1.1,-1,-1.2,-3.5,19,13.92,15,11,,,102.52,102.25,102.16,101.8,98.53,98.28,98.19,97.85,15000,10345.8,10300,5600,,,,,15.3,0,0,0,0,0,5.4,0,12,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-21,1.3,-1.7,-2.5,-6.3,,-10,93,86.5,77.5,62,-1.5,-3.7,-3.5,-5.5,26,16.42,16.5,7,37,9,102.56,102.45,102.44,102.32,98.47,98.41,98.39,98.3,15000,8491.7,9100,3200,,,,,20.5,0,0,0,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-20,0.6,-1.91,-1.85,-4.3,,-8,87,80.7,80,73,-1.4,-4.8,-4,-6.6,19,10.75,11.5,4,,,102.53,102.36,102.26,102,98.47,98.32,98.24,98.01,15000,12995.8,11500,8000,,,,,19.9,0,0,0,0,0,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-19,1.6,0.44,0.05,-1.5,,-5,90,85.2,80.5,71,-0.1,-1.8,-2,-4,22,15.88,15.5,9,33,27,101.98,101.56,101.66,101.33,97.99,97.59,97.68,97.37,15000,8783.3,9350,3700,,,,,17.9,0,0,0,0,0.5,0.6,0,20,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-18,0.3,-4.2,-4,-8.3,,-15,90,84.6,81,72,-2.4,-6.4,-6.2,-9.9,20,16.09,14.5,9,,,102.46,102.2,102.11,101.76,98.34,98.13,98.04,97.74,15000,10126.1,10700,6400,,,,,22,0,0,0,0,0,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-17,-3.8,-6.88,-7.75,-11.7,,-17,92,80.2,81.5,71,-6.6,-9.7,-10.2,-13.7,37,17.83,18.5,0,46,26,102.37,101.81,101.65,100.93,98.23,97.72,97.55,96.87,15000,10425,8150,1300,,,,,25.8,0,0,0,0,1.5,0,2.5,20,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-16,-3.3,-7.15,-6.5,-9.7,,-19,90,85.4,82,74,-5,-9.2,-8.3,-11.7,46,29.75,31.5,17,69,7,101.11,100.01,100.19,99.27,97.07,95.99,96.15,95.24,15000,4470.8,7650,300,,,,,24.5,0,0,0,0,9,0,18.6,13,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-15,-5.5,-9.8,-10.35,-15.2,,-22,89,79.2,77,65,-7.3,-12.7,-13.1,-18.9,37,22.17,22,7,57,7,103.49,102.76,102.41,101.34,99.21,98.58,98.24,97.28,15000,13258.3,8300,1600,,,,,28.4,0,0,0,0,0.5,0,6,9,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-14,0.4,-4.02,-6.1,-12.6,,-16,87,76.3,76.5,66,-2.5,-7.6,-8.1,-13.7,44,23.75,24,4,56,27,103.42,102.39,102.39,101.37,99.18,98.31,98.29,97.4,15000,14450,12350,9700,,,,,24.1,0,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-13,0.9,-4.1,-6.1,-13.1,,-17,94,85,82,70,-3,-6.3,-8.2,-13.5,37,13.79,20.5,4,61,3,102.81,101.75,102.01,101.22,98.62,97.7,97.93,97.23,15000,9691.7,8550,2100,,,,,24.1,0,0,0,0,0.5,0,0.6,9,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-12,0.7,-2.75,-6,-12.7,,-11,96,78.9,79,62,-0.1,-6,-6.4,-12.7,35,16.83,17.5,0,46,26,102.93,102.33,102.14,101.35,98.75,98.27,98.06,97.38,15000,14208.3,10300,5600,,,,,24,0,0,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-11,1.4,-2.41,-4.2,-9.8,,-8,99,90.5,87,75,0.9,-3.8,-4.9,-10.7,22,6.29,11,0,,,102.93,102.09,102.12,101.32,98.76,98.05,98.06,97.35,15000,5433.3,8150,1300,,,,,22.2,0,0,0,0,8,4.4,3.4,15,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-10,-0.2,-2.86,-4.5,-8.8,,-7,96,87.3,86.5,77,-3.1,-4.7,-6.3,-9.6,11,5.58,5.5,0,,,102.91,102.68,102.71,102.51,98.79,98.61,98.62,98.44,15000,8212.5,7650,300,,,,,22.5,0,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-09,-2.1,-3.66,-3.55,-5,,-8,95,86.5,87.5,80,-4.5,-5.6,-6,-7.6,11,5.12,5.5,0,,,103.2,102.91,102.86,102.53,99.08,98.82,98.76,98.45,15000,12758.3,8850,2700,,,,,21.6,0,0,0,0,0,0,0.2,18,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-08,-0.9,-3.31,-4.45,-8,,-11,83,74.4,71.5,60,-3.8,-7.2,-7.2,-10.5,26,15.83,13,0,39,27,103.16,102.68,102.6,102.04,99.04,98.6,98.53,98.02,15000,14562.5,13950,12900,,,,,22.4,0,0,0,0,0,0,0,19,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-07,-1.2,-4.12,-5.6,-10,,-13,93,86,86.5,80,-3.9,-6.1,-7.8,-11.6,24,12.92,12,0,35,22,102.42,102.05,102.13,101.84,98.25,97.99,98.03,97.82,15000,11695.8,8850,2700,,,,,23.6,0,0,0,0,0.5,0,0,19,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-06,-4.8,-7.88,-8.75,-12.7,,-16,94,80.5,81,68,-9.5,-10.7,-11.3,-13.2,32,15.08,16,0,39,26,102.49,102.33,102.22,101.95,98.39,98.2,98.1,97.81,15000,14516.7,12350,9700,,,,,26.8,0,0,0,0,0.4,0,0.8,19,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-05,-7.6,-10.15,-11.75,-15.9,,-17,91,79.4,74,57,-10.7,-13.1,-13.3,-16,17,7.79,8.5,0,,,101.93,101.3,101.42,100.91,97.78,97.18,97.28,96.79,15000,15000,15000,15000,,,,,29.8,0,0,0,0,0,0,0,19,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-04,-4.8,-6.55,-7.6,-10.4,,-14,91,79.9,79.5,68,-6.4,-9.5,-8.8,-11.2,28,16.83,17,6,46,32,101.06,101,101,100.94,97.01,96.94,96.93,96.85,15000,12637.5,8150,1300,,,,,25.6,0,0,0,0,0.5,0,0,19,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-03,2.9,-2.77,-1.2,-5.3,,-14,100,86.8,88,76,1.1,-5.2,-3.4,-7.8,54,39.67,39,24,78,28,101.11,100.61,100.37,99.62,97.07,96.63,96.41,95.75,15000,9937.5,8400,1800,,,,,19.2,0,0,0,0,1,0,5.6,14,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-02,3.9,-2.35,-2.25,-8.4,,-18,100,89.7,84,68,2.3,-4,-3.9,-10,39,19.04,21.5,4,65,3,102.79,101.33,101.21,99.62,98.64,97.32,97.19,95.74,12900,3175,6700,500,,,,,20.2,0,0,0,0,26,21,0.8,19,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-01,-6.8,-7.84,-8,-9.2,,-19,87,69.5,71.5,56,-9.6,-12.6,-12.2,-14.9,33,18.04,20,7,50,1,103.78,103.43,103.33,102.87,99.59,99.26,99.16,98.73,15000,13029.2,7800,600,,,,,26,0,0,0,0,4,0,9.5,0,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-30,1.3,-4.25,-3.35,-8,,-15,90,74.1,77.5,65,-2,-8.2,-6.5,-11,44,27.67,26.5,9,80,24,102.8,102.2,102.19,101.57,98.67,98.13,98.13,97.6,15000,13575,8150,1300,,,,,21.4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-29,3.7,-0.98,-1.1,-5.9,,-13,87,75.7,72,57,1.2,-4.8,-4.1,-9.4,48,29.25,30.5,13,70,27,102.35,101.48,101.55,100.75,98.26,97.48,97.55,96.84,15000,11037.5,8850,2700,,,,,19.1,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,
